datetime,actual,xgboost,arima,ensemble_70_30
2025-05-23 17:00:00,39167.9419306223,39033.344,39128.58173854626,39061.914365313874
2025-05-23 18:00:00,38962.6375115709,39043.89,39129.872197786906,39069.68431558607
2025-05-23 19:00:00,38840.340387948,39040.867,39128.58291022677,39067.18229494303
2025-05-23 20:00:00,39073.9868593034,39043.848,39129.87102717024,39069.65466752607
2025-05-23 21:00:00,39069.0774703002,39046.87,39128.58407978057,39071.38381768417
2025-05-23 22:00:00,39133.8147454713,39051.1,39129.869858678336,39074.7324419785
2025-05-23 23:00:00,39182.6304014235,39052.547,39128.58524721153,39075.35877728846
2025-05-24 00:00:00,39020.2900815989,39047.2,39129.86869230735,39071.99967019221
2025-05-24 01:00:00,38901.4008538595,39041.684,39128.5864125235,39067.75365813205
2025-05-24 02:00:00,39189.4559022562,39037.023,39129.86752805343,39064.87627404103
2025-05-24 03:00:00,38927.5314445595,39038.977,39128.587575720325,39065.8594758411
2025-05-24 04:00:00,39148.773988241104,39033.33,39129.866365912734,39062.28998789882
2025-05-24 05:00:00,39100.4284591136,39037.23,39128.58873680585,39064.63716791675
2025-05-24 06:00:00,38990.3900432838,39040.766,39129.865205881426,39067.49471801443
2025-05-24 07:00:00,38861.7892672324,39034.18,39128.589895783894,39062.50274998517
2025-05-24 08:00:00,39159.6278635973,39032.82,39129.86404795568,39061.933823761705
2025-05-24 09:00:00,39036.0599065125,39037.28,39128.5910526583,39064.67301892249
2025-05-24 10:00:00,39308.913249032,39035.977,39129.86289213167,39064.1424613895
2025-05-24 11:00:00,39044.3055939757,39040.19,39128.59220743288,39066.710474729865
2025-05-24 12:00:00,39248.8340922473,39037.59,39129.86173840558,39065.27102152167
2025-05-24 13:00:00,39171.5989056478,39039.797,39128.59336011144,39066.43542990843
2025-05-24 14:00:00,39263.8964869037,39041.13,39129.86058677361,39067.74723853209
2025-05-24 15:00:00,38972.7988531505,39039.61,39128.59451069778,39066.304915709334
2025-05-24 16:00:00,39074.4637963441,39034.906,39129.85943723196,39063.39142491959
2025-05-24 17:00:00,39135.2653630873,39034.867,39128.595659195715,39062.98494775871
2025-05-24 18:00:00,39054.416101662,39043.74,39129.85828977682,39069.574674433046
2025-05-24 19:00:00,39038.0070873519,39042.633,39128.59680560902,39068.42083855771
2025-05-24 20:00:00,39043.5191180546,39045.53,39129.857144404414,39070.82823707133
2025-05-24 21:00:00,39084.4231477497,39049.44,39128.59794994148,39073.18875998244
2025-05-24 22:00:00,38771.5519080792,39053.055,39129.85600111096,39076.09547220829
2025-05-24 23:00:00,38997.4410857095,39053.508,39128.599092196884,39076.03480578407
2025-05-25 00:00:00,39186.245308455,39049.63,39129.85485989268,39073.696692342804
2025-05-25 01:00:00,39059.9374808079,39043.14,39128.60023237899,39068.777335338695
2025-05-25 02:00:00,39011.4495612988,39038.57,39129.853720745814,39065.954163098744
2025-05-25 03:00:00,39052.2892337592,39039.055,39128.60137049156,39065.91830177247
2025-05-25 04:00:00,39157.335248075295,39035.11,39129.8525836666,39063.53194697498
2025-05-25 05:00:00,39070.407945164894,39038.543,39128.60250653836,39065.561220711505
2025-05-25 06:00:00,39039.347618034495,39040.94,39129.85144865129,39067.61363772039
2025-05-25 07:00:00,39086.6278823582,39035.727,39128.603640523135,39063.58890465694
2025-05-25 08:00:00,39014.5945356868,39035.375,39129.85031569612,39063.716813458836
2025-05-25 09:00:00,39187.0163469618,39039.19,39128.604772449624,39066.015025484885
2025-05-25 10:00:00,39085.1678053383,39038.145,39129.84918479737,39065.65592731421
2025-05-25 11:00:00,39046.9259875512,39041.92,39128.605902321564,39067.927473821466
2025-05-25 12:00:00,38969.7633138014,39037.52,39129.8480559513,39065.21808866039
2025-05-25 13:00:00,39008.4641762085,39039.117,39128.60703014269,39065.96296841781
2025-05-25 14:00:00,39021.7819766136,39042.523,39129.846929154184,39068.719703746254
2025-05-25 15:00:00,39099.0353191657,39038.758,39128.60815591672,39065.71330615001
2025-05-25 16:00:00,38966.3466797589,39034.098,39129.84580440231,39062.82092882069
2025-05-25 17:00:00,39093.9161311258,39034.34,39128.609279647375,39062.61989326921
2025-05-25 18:00:00,39019.2155515726,39043.492,39129.84468169195,39069.396763882585
2025-05-25 19:00:00,39156.1334738097,39041.207,39128.61040133836,39067.426870401505
2025-05-25 20:00:00,39191.298017136,39044.34,39129.843561019414,39069.990177680826
2025-05-25 21:00:00,39038.9860246926,39047.277,39128.61152099337,39071.67720629801
2025-05-25 22:00:00,39134.9438127059,39053.45,39129.84244238099,39076.3667952143
2025-05-25 23:00:00,39113.9709550361,39054.434,39128.61263861611,39076.68730720983
2025-05-26 00:00:00,39133.4029701306,39048.637,39129.841325773,39072.9973196069
2025-05-26 01:00:00,39173.835735653105,39042.836,39128.613754210266,39068.56850126308
2025-05-26 02:00:00,39243.8934955334,39035.645,39129.840211191746,39063.90323523252
2025-05-26 03:00:00,39042.0533404262,39034.324,39128.61486777952,39062.611804083856
2025-05-26 04:00:00,39212.6802506203,39029.664,39129.839098633565,39059.71540146507
2025-05-26 05:00:00,38988.7051597858,39031.535,39128.61597932756,39060.65901254827
2025-05-26 06:00:00,39126.4741648403,39035.55,39129.837988094776,39063.836162053434
2025-05-26 07:00:00,39212.6112885146,39031.98,39128.61708885803,39060.97184540741
2025-05-26 08:00:00,39113.5623282066,39031.82,39129.8368795717,39061.224501371515
2025-05-26 09:00:00,39109.7719783604,39038.297,39128.618196374606,39065.39209953738
2025-05-26 10:00:00,38990.7038402829,39041.11,39129.8357730607,39067.72612254321
2025-05-26 11:00:00,39066.8219156685,39049.43,39128.61930188094,39073.185399939284
2025-05-26 12:00:00,39013.0283524504,39047.832,39129.83466855811,39072.43282244243
2025-05-26 13:00:00,38987.9950526004,39055.23,39128.62040538069,39077.24627786421
2025-05-26 14:00:00,38890.5070742438,39053.13,39129.8335660603,39076.13952294309
2025-05-26 15:00:00,39029.5702283877,39049.242,39128.62150687748,39073.055202063246
2025-05-26 16:00:00,38903.8686209244,39044.895,39129.83246556361,39070.375520919086
2025-05-26 17:00:00,38998.6364103816,39038.023,39128.62260637497,39065.20201628749
2025-05-26 18:00:00,38981.2005930374,39047.777,39129.83136706443,39072.39276949433
2025-05-26 19:00:00,39034.656558175695,39043.01,39128.62370387677,39068.69453303803
2025-05-26 20:00:00,39105.7283467337,39044.977,39129.83027055911,39070.43150304273
2025-05-26 21:00:00,39139.979669223,39049.027,39128.62479938651,39072.90579919095
2025-05-26 22:00:00,39082.2667365474,39046.086,39129.829176044055,39071.208518438216
2025-05-26 23:00:00,39096.0386854294,39045.426,39128.6258929078,39070.38464287234
2025-05-27 00:00:00,39117.4937369054,39052.508,39129.82808351563,39075.70428442969
2025-05-27 01:00:00,38995.3929167182,39046.48,39128.62698444425,39071.123251583274
2025-05-27 02:00:00,39043.6022970063,39040.742,39129.826992970244,39067.46762914107
2025-05-27 03:00:00,39255.2440312036,39039.594,39128.62807399946,39066.30326594984
2025-05-27 04:00:00,39206.704182063906,39034.06,39129.82590440429,39062.787615071284
2025-05-27 05:00:00,39015.7431458834,39037.113,39128.62916157704,39064.567264098114
2025-05-27 06:00:00,38997.0042193694,39039.46,39129.82481781419,39066.57049221925
2025-05-27 07:00:00,39128.7885147991,39037.113,39128.63024718057,39064.567589779166
2025-05-27 08:00:00,39265.2753406551,39039.24,39129.82373319634,39066.4139168339
2025-05-27 09:00:00,39114.7861697912,39046.89,39128.63133081364,39071.41166486909
2025-05-27 10:00:00,38995.9824511794,39050.312,39129.82265054717,39074.16554516415
2025-05-27 11:00:00,38958.7084330478,39058.508,39128.63241247981,39079.54480186894
2025-05-27 12:00:00,39183.4786131315,39055.844,39129.8215698631,39078.03631470893
2025-05-27 13:00:00,39123.4116065488,39062.523,39128.63349218267,39082.3556726548
2025-05-27 14:00:00,39141.5563521204,39058.95,39129.82049114058,39080.20981921717
2025-05-27 15:00:00,39115.2610956684,39054.773,39128.63456992577,39076.932167852734
2025-05-27 16:00:00,39053.2548280699,39048.312,39129.81941437602,39072.7641836878
2025-05-27 17:00:00,38853.7002424772,39041.438,39128.63564571267,39067.5965530888
2025-05-27 18:00:00,39167.2521708643,39051.805,39129.818339565885,39075.20917374476
2025-05-27 19:00:00,39123.1764391108,39046.227,39128.63671954692,39070.948437739076
2025-05-27 20:00:00,38998.75168473,39050.53,39129.817266706625,39074.316273761986
2025-05-27 21:00:00,39075.012289198094,39055.69,39128.63779143207,39077.57571242962
2025-05-27 22:00:00,39302.1582221453,39056.14,39129.8161957947,39078.24368686341
2025-05-27 23:00:00,38978.8313036376,39057.984,39128.63886137165,39079.1795490365
2025-05-28 00:00:00,39153.6044286711,39051.164,39129.81512682657,39074.758991172974
2025-05-28 01:00:00,39007.6993931139,39045.316,39128.639929369194,39070.31268193576
2025-05-28 02:00:00,39139.4448384113,39038.57,39129.81405979872,39065.942264814614
2025-05-28 03:00:00,39030.6390439354,39037.742,39128.640995428235,39065.01222050347
2025-05-28 04:00:00,39053.1820239483,39030.81,39129.812994707616,39060.51030466228
2025-05-28 05:00:00,38950.3412851744,39037.2,39128.64205955228,39064.63168036568
2025-05-28 06:00:00,39070.9931105466,39041.35,39129.811931549746,39067.888891964925
2025-05-28 07:00:00,39016.6508741633,39036.06,39128.64312174485,39063.833170898455
2025-05-28 08:00:00,39080.0321534973,39032.574,39129.810870321606,39061.74404234648
2025-05-28 09:00:00,38893.9415590969,39041.55,39128.64418200945,39067.679192102834
2025-05-28 10:00:00,39035.0487628143,39043.406,39129.80981101969,39069.327708930905
2025-05-28 11:00:00,39142.3305530085,39051.91,39128.64524034957,39074.92950960487
2025-05-28 12:00:00,39079.5343003553,39050.863,39129.80875364049,39074.54614171715
2025-05-28 13:00:00,39064.5387872905,39055.273,39128.64629676871,39077.28529528061
2025-05-28 14:00:00,38992.4815008374,39053.11,39129.807698180535,39076.118090704156
2025-05-28 15:00:00,39049.8418002517,39048.703,39128.64735127036,39072.68600225611
2025-05-28 16:00:00,39058.9299572041,39043.145,39129.80664463633,39069.1431652659
2025-05-28 17:00:00,39158.4523176789,39037.64,39128.648403857995,39064.9421774074
2025-05-28 18:00:00,39115.5071095197,39047.79,39129.8055930044,39072.39284977632
2025-05-28 19:00:00,39136.0102009872,39042.484,39128.649454535094,39068.33311761053
2025-05-28 20:00:00,39057.991839549,39046.395,39129.80454328128,39071.417925484384
2025-05-28 21:00:00,39079.965632528,39051.145,39128.65050330512,39074.39593224153
2025-05-28 22:00:00,38982.0720926327,39056.133,39129.80349546349,39078.23401738905
2025-05-28 23:00:00,39115.590232991104,39057.434,39128.65155017153,39078.79859005146
2025-05-29 00:00:00,39128.2795101018,39048.67,39129.80244954759,39073.01104736428
2025-05-29 01:00:00,39143.4758482527,39042.586,39128.65259513779,39068.406325416334
2025-05-29 02:00:00,39093.1228588588,39034.57,39129.80140553011,39063.139640409034
2025-05-29 03:00:00,38944.230829280496,39034.508,39128.65363820734,39062.7503883372
2025-05-29 04:00:00,38898.7115813989,39027.918,39129.800363407616,39058.48307777228
2025-05-29 05:00:00,39045.8040634149,39032.402,39128.65467938363,39061.278044440085
2025-05-29 06:00:00,39228.4735021221,39036.45,39129.799323176674,39064.453468828004
2025-05-29 07:00:00,39037.7952632814,39032.145,39128.655718670096,39061.09671560103
2025-05-29 08:00:00,39045.5768990208,39027.797,39129.798284833836,39058.39651670015
2025-05-29 09:00:00,39097.3996745002,39035.105,39128.65675607016,39063.17124557105
2025-05-29 10:00:00,39090.2856757193,39036.305,39129.79724837568,39064.35128388771
2025-05-29 11:00:00,39187.6794900101,39045.76,39128.657791587255,39070.630540601174
2025-05-29 12:00:00,39142.1565665536,39044.344,39129.79621379879,39069.979879764636
2025-05-29 13:00:00,38883.731408657695,39049.26,39128.6588252248,39073.08006944244
2025-05-29 14:00:00,39181.0920138548,39046.402,39129.795181099755,39071.41902307993
2025-05-29 15:00:00,38997.2172917482,39043.64,39128.659856986196,39069.14678522086
2025-05-29 16:00:00,39053.8212133447,39038.6,39129.79415027516,39065.95972945755
2025-05-29 17:00:00,39232.3431472939,39033.855,39128.66088687486,39062.29748481246
2025-05-29 18:00:00,39251.1179557402,39044.81,39129.79312132159,39070.303170771476
2025-05-29 19:00:00,38978.0463395567,39037.984,39128.661914894175,39065.186465093255
2025-05-29 20:00:00,39079.0286244804,39043.188,39129.792094235665,39069.1680970207
2025-05-29 21:00:00,39067.0761960956,39046.914,39128.66294104755,39071.43872606427
2025-05-29 22:00:00,38870.2842557591,39052.23,39129.791069014,39075.4978675792
2025-05-29 23:00:00,39053.062921454,39054.105,39128.66396533837,39076.47223647651
2025-05-30 00:00:00,39064.1845450983,39045.383,39129.79004565319,39070.704591820955
2025-05-30 01:00:00,39221.3630402152,39038.867,39128.664987770004,39065.806527581
2025-05-30 02:00:00,39109.0944104148,39032.92,39129.789024149875,39061.98162911996
2025-05-30 03:00:00,39114.6886075524,39033.43,39128.666008345834,39062.00019312875
2025-05-30 04:00:00,39089.7275708904,39027.473,39129.78800450068,39058.166870100205
2025-05-30 05:00:00,39147.5743915802,39031.773,39128.667027069234,39060.84034249577
2025-05-30 06:00:00,39207.0183535555,39036.195,39129.78698670224,39064.27203351067
2025-05-30 07:00:00,39248.4288774609,39030.285,39128.66804394356,39059.79963193307
2025-05-30 08:00:00,39019.3339744323,39027.652,39129.78597075119,39058.291259975354
2025-05-30 09:00:00,39036.2777502036,39033.44,39128.66905897217,39062.00892081665
2025-05-30 10:00:00,39177.3687397815,39032.83,39129.78495664418,39061.91400261826
2025-05-30 11:00:00,39047.1764120923,39039.758,39128.67007215841,39066.431099772526
2025-05-30 12:00:00,39088.957780692,39036.906,39129.783944377865,39064.769167688355
2025-05-30 13:00:00,39098.5710871307,39042.95,39128.67108350564,39068.66577817669
2025-05-30 14:00:00,38980.2356783614,39042.43,39129.7829339489,39068.63605205967
2025-05-30 15:00:00,39037.5346164813,39041.496,39128.67209301717,39067.648502905155
2025-05-30 16:00:00,38908.223372622,39037.066,39129.781925353964,39064.87989010619
2025-05-30 17:00:00,39121.9992842614,39033.344,39128.67310069636,39061.94177395891
2025-05-30 18:00:00,38932.7830087733,39043.89,39129.780918589706,39069.65693182691
2025-05-30 19:00:00,39174.2404649863,39040.867,39128.67410654652,39067.20965383895
2025-05-30 20:00:00,39233.2658552749,39043.848,39129.77991365282,39069.627333470846
2025-05-30 21:00:00,38970.1885292629,39046.87,39128.67511057097,39071.41112692129
2025-05-30 22:00:00,38974.2783621716,39051.1,39129.77891053998,39074.70515753699
2025-05-30 23:00:00,39049.9012058629,39052.547,39128.67611277303,39075.38603695691
2025-05-31 00:00:00,39207.0183535555,39047.2,39129.777909247874,39071.972435274365
